KRTAP5-5	 72.5709
SPATA3	 63.3529
KRT4	 59.0365
RBMXL3	 58.1335
MUC6	 57.2022
DSPP	 55.6804
CGREF1	 39.9924
MAML3	 36.7576
FADS6	 34.2631
KRTAP5-2	 33.8329
FAM186A	 33.332
ARSD	 30.572
HGC6.3	 24.5538
KRTAP9-1	 24.3469
GPRIN1	 22.9079
IVL	 16.7389
SPRR3	 15.0165
KRTAP5-8	 13.7808
MUC4	 13.2325
C17orf97	 13.1707
LNP1	 12.7763
MUC21	 12.6944
HLA-DRB5	 12.5378
KRTAP1-3	 12.046
PHF2	 10.0245
NEFH	 9.69991
ZNF814	 8.80462
KRTAP5-4	 8.65101
RPTN	 7.68693
PER3	 6.81416
PDXDC1	 6.78066
MAML2	 5.72207
CRIPAK	 5.65269
TBP	 5.22027
KRTAP4-7	 4.78494
KRTAP5-10	 4.24618
KRTAP10-10	 4.10245
KRTAP5-1	 3.48704
HLA-C	 3.48704
FMN2	 3.33961
HLA-DRB1	 3.01146
MAGEC1	 2.86404
ALG13	 2.71538
KRTAP5-11	 2.5275
VCX	 2.07688
KRTAP4-12	 2.00658
STK33	 1.64989
KRTAP4-8	 1.57264
FAM171B	 1.54677
HOMEZ	 1.37328
POTEH	 1.31097
NCOA3	 1.20158
RPGR	 1.10834
MUC2	 1.09858
ZNF283	 1.06409
UBXN11	 1.00402
TBC1D19	 0.957327
DEFB136	 0.957327
SHROOM4	 0.942958
CUZD1	 0.942958
PF4	 0.906068
PCDH11Y	 0.906068
HMGN2	 0.906068
CCL7	 0.906068
LRRC37A3	 0.905438
KRT3	 0.87643
DDIT4L	 0.846868
EYA4	 0.83373
KRT2	 0.832955
ZNF208	 0.82006
TXNDC2	 0.806722
FAM47C	 0.806722
TRPC4	 0.792261
OR4L1	 0.792261
C1QL2	 0.792261
ALB	 0.792261
NNMT	 0.771994
IL6	 0.771994
OR2T4	 0.763848
TOP2A	 0.758759
BIVM-ERCC5	 0.73032
GRID1	 0.73016
RLIM	 0.7201
GJA8	 0.7201
CHST11	 0.7201
USP6	 0.715853
SLITRK4	 0.68161
PHLDA1	 0.68161
HOXD3	 0.68161
GPI	 0.68161
EPB41L4A	 0.68161
C20orf85	 0.68161
TSPYL6	 0.651712
RBMXL1	 0.651712
OR2B11	 0.651712
MAGEC3	 0.651712
ARHGEF4	 0.651712
SPATA22	 0.648434
LAMP2	 0.648434
GPATCH11	 0.648434
CPXCR1	 0.648434
CASP6	 0.648434
MMRN1	 0.641398
EHD3	 0.641398
SYCP2L	 0.627693
PDLIM3	 0.627693
ADGRE5	 0.627693
ZFHX4	 0.613002
KIF1B	 0.608645
FAM124A	 0.607895
MTPN	 0.60305
C8orf22	 0.60305
C2orf91	 0.60305
LHX6	 0.599219
PCDHGA10	 0.591244
DCDC5	 0.591244
POU3F4	 0.565736
HIST1H2BO	 0.565736
FBXO11	 0.565736
CD5	 0.565736
CAPZB	 0.565736
ANKRD34C	 0.565736
ABHD11	 0.565736
VPS8	 0.564676
RPGRIP1	 0.564676
PCDHGA5	 0.544304
NUMBL	 0.544304
UIMC1	 0.541189
SLTM	 0.541189
PAFAH1B2	 0.541189
MAGEA8	 0.541189
